age,annual_income,monthly_debt_payments,credit_utilization_ratio,num_open_accounts,num_late_payments_last_2yr,num_hard_inquiries_last_6mo,oldest_account_age_months,total_credit_limit,loan_amount_requested,employment_length_years,has_mortgage,has_auto_loan,debt_to_income_ratio,payment_history_score,credit_approved
37.0,45567.65053860755,1166.1180289622462,0.6167378710232402,10.0,10.0,4.0,278.69495703493135,32886.078687423964,12274.184166990975,19.092060454616554,1.0,0.0,0.3070910214185964,24.09415330669028,0
44.0,47887.52634074587,,0.4571837326761087,18.0,9.0,6.0,323.1435791073426,114432.01402623623,30694.764160212577,,0.0,1.0,0.020627099860624942,24.095064105437483,1
49.0,42351.11516466005,431.31736102331274,0.22137686745031834,8.0,6.0,1.0,361.2622289481112,31244.141921881845,27576.571104502927,10.016269428898493,0.0,0.0,0.12221185468567289,58.35409804064497,1
73.0,63980.3944178597,1590.6829951010345,0.33322355383570734,21.0,5.0,,482.40616147037537,97157.0730360605,44338.084940095156,24.99488780476697,0.0,1.0,0.2983444555928491,63.50296977487752,1
67.0,71727.37785570459,1656.0861072676926,0.24005761671359324,4.0,7.0,4.0,435.6216703089075,186069.51834398104,,0.19000882104213496,0.0,0.0,0.2770634293531685,49.675189376466754,1
46.0,62028.81078933058,,0.12943924730485343,18.0,0.0,5.0,313.2866597073164,96701.46569131529,9535.750758693863,14.448680312261367,0.0,1.0,0.17949547825585274,100.0,1
55.0,44083.183900554024,710.8954118272862,0.7300006504523117,24.0,10.0,9.0,378.8552625741121,48900.75560127055,24717.752204173972,2.2654692780539842,1.0,1.0,0.19351471892709704,25.81478163344854,0
29.0,31525.813079950487,58.79302664269327,0.6914178897586519,7.0,0.0,3.0,232.98667303583414,92483.34910892998,15868.920633996886,0.06611683540544538,1.0,0.0,0.022379004719817523,84.97248315693105,1
64.0,94685.07317228711,5758.486745985796,0.5101530979601658,9.0,3.0,3.0,565.9746016726035,73585.97109193772,28429.578530142768,2.9885235033805477,0.0,1.0,0.7298071241503131,69.22253729224407,1
50.0,60466.192729172544,1908.8769941206388,0.39696126152408007,18.0,9.0,8.0,308.2938597676273,163275.7934116247,12483.857334277314,17.152378269553893,1.0,1.0,0.3788319207072516,23.09970647712677,0
48.0,,711.4718196834551,0.5552176399959693,4.0,10.0,5.0,442.6724099872402,25971.05444241465,18990.880737167532,3.1212956659974713,1.0,0.0,0.3209117148381964,20.353307401526898,1
62.0,43642.53272365161,,0.11488009724475366,15.0,11.0,9.0,389.2112249114736,59948.72964952256,6828.305049663378,4.253934542056864,0.0,0.0,0.3993119734385127,30.758846559718982,1
54.0,17223.330935199003,499.2054947480942,0.30077514618429485,18.0,7.0,9.0,362.9669849773615,34415.1801193351,6314.907117938691,1.6391775052468827,0.0,1.0,0.34781111502271483,46.98806584206648,0
22.0,50072.256369493065,727.3667388107959,0.2498138280164138,23.0,8.0,2.0,200.68671897935087,64984.54141643142,25892.308290071465,0.02210281153302446,0.0,1.0,0.17431610833194303,41.14638276998173,1
34.0,43519.83257500961,218.08692847509937,0.5647213240108203,22.0,8.0,1.0,222.72985510428128,80690.21099468312,33895.30512289671,14.336766319742003,1.0,0.0,0.060134494708601355,40.541946974587326,0
28.0,34728.634583852116,311.1540708878782,0.296760050355262,6.0,13.0,1.0,178.41361467553682,40317.230202383864,19213.001147162366,5.14632250483678,0.0,0.0,0.10751499145867863,6.3118466884197435,0
60.0,126849.9427722303,395.2002063482889,0.17735184153145392,18.0,12.0,0.0,382.9650257769976,244728.2369205663,,0.41562523588118344,1.0,1.0,0.03738592523210523,17.34544565869341,1
20.0,24497.038906631624,856.3407871713684,0.2402968268779955,19.0,6.0,8.0,256.57683519984835,19905.665494405162,2339.3802694555707,5.979149573191887,0.0,1.0,0.4194829213939873,48.34217838224705,1
29.0,74894.5026544073,3515.9995384259655,0.6525350494578394,9.0,14.0,6.0,335.15360183963423,193147.35711880052,21590.388165738543,1.6342960961445976,1.0,1.0,0.5633523551895588,0.0,0
52.0,182047.85964263932,5962.491201539396,0.1627459398050023,22.0,,,363.5762310081733,358370.70255293394,49078.26782351825,0.34529167401402305,0.0,1.0,0.3930279353952586,82.96802683664761,1
58.0,93560.23591482177,1015.2641019283049,0.1252753250063028,18.0,4.0,3.0,369.91509455258995,163602.15413242197,62152.96395935386,2.7976299488782628,1.0,0.0,0.1302173845973541,78.5351264424923,1
47.0,48101.889147641705,1639.727801985906,0.07366907421437204,10.0,1.0,0.0,356.3859604155985,34201.17189109562,15990.915829504349,10.60509917360043,0.0,1.0,0.4090636349735789,90.46535681919016,1
67.0,24823.816556724163,642.9620909623442,0.5809546342233912,7.0,11.0,6.0,413.82659505682295,29046.472343966663,3074.08834470383,12.53285128158419,1.0,0.0,0.31081220222189676,12.310452935275292,0
71.0,21650.042447436284,850.7291528386055,0.08167544589460113,3.0,8.0,8.0,600.0,40944.932419109246,15208.788869074424,7.436094501396591,1.0,1.0,0.47153486460123206,54.450203549720804,1
25.0,38294.784196097375,2064.454404704649,0.36586769675108405,12.0,8.0,3.0,154.1981638472884,39191.21998824485,,6.259489232845499,1.0,0.0,0.646914544017193,28.25645078063592,0
73.0,32461.15944591333,550.3097450625428,0.46444767388001634,2.0,11.0,7.0,453.10631474496756,67072.41549025376,1696.3243233567143,1.5428217262278447,1.0,1.0,0.20343441372614554,17.279670280138692,1
53.0,31833.41663568601,234.2869722566977,0.2475598794494092,2.0,4.0,5.0,326.7413140710721,29398.881259714213,12926.434180954502,0.9486788960060506,0.0,1.0,0.08831737099587951,75.45009690159124,1
54.0,40304.23892785263,890.8366331407508,0.19937141068973685,16.0,3.0,6.0,398.44785340249234,39305.72823814903,4107.615276231452,10.057325806431166,0.0,0.0,0.26523363006121153,76.45080025454133,1
23.0,46103.85021535912,894.3263794040739,0.14934840141245523,7.0,9.0,9.0,223.26920002819617,117524.33200990145,8429.001976112128,2.719901214760306,0.0,0.0,0.23277701325850234,41.53771273426522,0
54.0,65586.63166608976,957.5529911449956,0.33061727478144304,14.0,0.0,4.0,,49894.39734610454,51745.45431373224,15.764227697508538,0.0,1.0,0.17519783531863814,96.04797933636799,1
60.0,23325.96200364589,447.71534968290445,,12.0,9.0,4.0,500.01763303338277,20563.783191829214,15938.017582946488,4.81188324799802,0.0,1.0,0.23032637176356877,36.2949900077681,0
51.0,32553.941219532597,998.8525419428811,0.38403052434271395,14.0,3.0,3.0,315.15693137722053,73058.49075977058,20282.02525481892,7.651050384528796,1.0,1.0,0.3681959865468572,77.65239998395656,1
22.0,44542.396739397205,182.2776973882012,0.2920347133253718,1.0,12.0,6.0,137.3154841940467,101725.23159933805,24636.167566125852,6.243943265663544,0.0,1.0,0.049106750619094926,6.113157497160423,0
48.0,43595.48565467251,888.5065048044647,0.012721101835135197,14.0,3.0,4.0,454.25636634538023,28946.127163605535,3743.177574082711,3.900551631749664,0.0,0.0,0.2445683973361261,79.72501209439199,1
72.0,147539.9439362509,4578.169896037464,0.3564240258217122,18.0,6.0,9.0,461.22085815402494,119900.92517166348,99874.44055590444,0.06929646217113099,1.0,1.0,0.37236044210635494,53.66628721689547,0
59.0,56350.58808104485,2539.423039866732,0.611093120462687,20.0,10.0,,402.68853609798725,90309.94280771952,22731.333999990362,0.85317924924539,0.0,1.0,0.5407765476124773,20.019100746577845,0
25.0,18617.292141232585,400.0107779270987,0.05693264075474017,10.0,12.0,3.0,386.0928634405043,35378.05739642304,2303.7033650530307,1.3974662287731203,0.0,0.0,0.2578317673005655,22.476395304022816,1
73.0,63001.1851405857,1179.2541661045375,0.4067656077163046,11.0,12.0,4.0,439.5098978306541,103869.94826815987,17360.811858039786,0.4320312307692153,1.0,0.0,0.22461561574875905,12.700845382286472,1
73.0,68009.19758716432,997.2771442574103,0.1469671049333832,13.0,3.0,0.0,441.51425220896186,147229.56771587126,29004.2966600216,0.8158468031255184,1.0,1.0,0.17596628332146935,78.22833646945553,1
27.0,45475.2355459593,63.78069643120976,0.43443209197332144,16.0,12.0,5.0,230.48143827067997,116757.1172657432,2740.8355598743537,4.853265800149949,1.0,1.0,0.016830442942972444,9.185011488085664,0
64.0,23669.959591709965,143.5824002263115,0.10033775959240182,11.0,6.0,7.0,458.66408811990823,67011.57837181303,5664.567025050735,5.42061972058108,0.0,0.0,0.07279221563686637,62.10898983962348,1
41.0,140762.9877686387,5254.12978767953,0.0959900041445719,16.0,6.0,2.0,300.5923210265687,191538.93876294736,42502.3596207345,7.370379891840582,0.0,1.0,0.44791289565253917,67.76386313575111,0
52.0,25798.448974915213,793.278737712424,0.5668947200130996,17.0,9.0,6.0,404.79035839454303,20806.54182473151,10263.745354738918,1.2171117930523805,0.0,0.0,0.3689890373566539,31.18641080733457,1
43.0,72872.25996585206,666.8327296247234,0.6878845312393257,18.0,14.0,5.0,273.3949724988594,91896.04479137149,3751.916055687474,9.407810329766818,0.0,0.0,0.10980848898121594,0.0,0
63.0,55272.47463761052,1321.805002340334,0.27310979030771093,15.0,8.0,3.0,,51561.40063267624,26203.683394126176,1.391827569550026,0.0,0.0,0.28697213454037307,41.71778971656256,1
75.0,70297.1354471865,1250.6457634078024,0.5861322443631095,24.0,5.0,8.0,465.20684248974993,94939.24882448511,13934.669578763454,0.12444980304991293,0.0,1.0,0.213490195090077,53.389663705706646,1
64.0,136504.7585948721,137.90338936013958,0.3234593660532675,17.0,0.0,7.0,426.566504769501,356310.7357576561,67970.89257011379,2.962343987317842,0.0,0.0,0.012122952264492177,96.27304154364401,1
72.0,68664.20598452009,1327.288486977729,0.6038115783187173,23.0,13.0,1.0,522.6346700377197,89758.29422665366,15749.009761160774,1.204357099906883,1.0,1.0,0.2319616402077563,0.9722134583008852,1
72.0,35059.484807556175,1164.0711697231861,0.40890649455455697,5.0,5.0,7.0,488.07216373513745,31724.58779303143,12342.30005362214,5.3560931477948905,0.0,0.0,0.39843295226252745,65.75998532496986,1
23.0,95186.68666809933,2696.808719274501,0.25097252776435997,16.0,12.0,2.0,202.16420754755853,171795.22359687145,49280.303612719945,15.270979745680377,0.0,0.0,0.3399814171926557,4.508216068509668,0
32.0,33568.396735067734,1590.3139822431833,0.06797812889101297,15.0,4.0,2.0,228.56199446584776,102603.00006811446,18208.487140540587,3.4431048471520356,0.0,1.0,0.5685039990897596,71.26430877672044,1
,54075.40859310355,940.9196444986862,0.24387988931134183,9.0,1.0,5.0,369.5617198032451,51600.42780828871,3944.626384591933,14.893821958257814,1.0,0.0,0.20880167210468412,98.07560985985191,1
52.0,22564.87641024092,581.0318876348529,0.17639614934011352,13.0,14.0,1.0,574.1365778059159,62151.16243454654,10183.662106266922,2.7957944353505026,1.0,0.0,0.3089927250145964,3.425766043328304,1
20.0,26371.291746326147,555.5461930602432,0.6637563284586683,10.0,1.0,0.0,148.34241494218855,71328.8000493952,17470.486372814685,0.1605131089723434,1.0,1.0,0.2527958956599614,71.32876695109401,1
23.0,50555.751795659075,879.3158264250832,0.4985922847453204,1.0,14.0,6.0,153.68040970714452,76390.663133702,10354.69178174865,14.35347013218832,1.0,0.0,0.20871591346816465,,0
48.0,61135.746620040336,556.6992575792748,0.4240844458441055,9.0,3.0,7.0,326.368007993561,130986.41989338033,27449.429252465256,3.823010626912775,0.0,0.0,0.10927144036483154,74.2250307483456,1
53.0,17651.316104088943,346.783547405551,0.4293563300043686,1.0,5.0,4.0,327.37770013059117,19661.02806603077,6808.306464396415,11.612780523732487,0.0,0.0,0.23575593708292292,58.68008272918212,1
27.0,66063.54896110964,1923.1396741967196,0.6969454801321562,22.0,2.0,3.0,186.4491047588151,75932.02195704452,45415.46474973939,1.4103906884166402,0.0,1.0,0.34932540641959264,71.2485889952091,1
27.0,29981.70418311977,1333.0606512987642,0.157038884819876,14.0,11.0,1.0,227.957303856722,47617.833148788464,11365.233741892387,4.740310070428163,1.0,1.0,0.5335496514101116,20.666659280122992,0
25.0,105642.15961971055,2586.118798512709,0.234492378210673,14.0,0.0,7.0,161.64516461234967,80997.90186976295,80064.12037721014,0.49866942279632864,1.0,0.0,0.29375985585552195,95.83136965984887,0
50.0,39688.682191957436,2018.3234016947922,0.23280452817555863,14.0,8.0,1.0,600.0,81413.9023787069,21404.952599044052,5.584362381458048,0.0,1.0,0.61024653585613,47.48294377259254,1
18.0,24979.89644788384,544.2727665770178,0.0947885061607583,9.0,14.0,5.0,122.93392823486201,62970.80385308672,11766.465875645343,3.005570644138148,0.0,0.0,0.26146117989521317,0.0,0
51.0,51301.88293009126,1536.1338321161013,0.18435684797024093,19.0,5.0,0.0,307.09268217756875,67078.7339330269,13797.110733667398,9.851790074432976,0.0,0.0,0.3593163629200942,62.93013958490784,1
45.0,28289.868029074692,453.2697221311124,0.26082001915271014,10.0,2.0,5.0,300.50409462800644,56594.631154621595,14071.2165837255,5.617575288281554,0.0,1.0,0.1922680112888128,78.7927326596043,1
45.0,104963.40922774527,1346.412292492095,0.2333695797897457,19.0,11.0,0.0,334.3830576284278,119330.1072463329,15580.224424781469,5.871312634140678,0.0,1.0,0.15392933241000498,19.069764304522963,1
57.0,49036.39833600067,2349.8867828362895,0.009752288699951794,11.0,9.0,1.0,373.8888718184862,43951.22934693396,17760.153369497657,2.6769895172577907,1.0,0.0,,40.74368793738139,1
48.0,44756.59226975273,941.5636308631114,0.4171409531760042,11.0,14.0,,311.79705637629235,96327.32974142437,11785.348813196299,6.333100432920059,0.0,0.0,0.25244914765311527,0.0,1
60.0,69918.15420832451,652.9074271363812,0.23659110052583768,6.0,6.0,3.0,443.0720981950825,61775.33488177598,38644.27965935063,8.210401834465165,0.0,0.0,0.11205800860091404,61.29600067241276,1
62.0,26823.443363080383,1408.8679224888551,0.39402136403512716,10.0,5.0,9.0,422.2148566938517,64843.33168868188,16710.92437328222,4.466883958709236,0.0,1.0,0.6302850398817743,61.54988835290474,1
71.0,22618.14652828392,484.33006425955637,0.3514711051179813,5.0,4.0,6.0,498.52084490613174,27409.40353639642,16883.804957357548,10.585209479886158,1.0,1.0,,77.17997010188924,1
64.0,62630.7059784531,1152.79741232109,0.023863765770194913,9.0,2.0,7.0,430.4117834250406,163449.54388140255,13564.281353203256,1.5774438710006722,1.0,0.0,0.22087518784495316,85.8671055221306,1
48.0,25341.4728370395,122.21502376774667,0.4994746584844855,8.0,8.0,1.0,329.2052470970613,35790.35410817905,18082.73798262259,4.139753242716003,1.0,1.0,0.05787273275882075,29.43276354661952,1
46.0,25336.312129581624,840.7303055017181,,23.0,14.0,4.0,284.4039300365961,37840.88209716697,17341.78376290689,5.80594274023038,1.0,0.0,0.39819384977662153,0.7853811760661591,0
31.0,80987.7849124464,3280.233329598993,0.23060392834398702,9.0,9.0,4.0,212.47678565094802,197268.49955901894,56434.20641611099,2.571320105422384,1.0,1.0,0.48603378889472576,27.574646132190445,0
52.0,67173.79304447876,,0.3355823895855797,17.0,10.0,6.0,345.44546917582807,122838.9396835441,40664.11886009729,1.3384386157667505,1.0,1.0,0.43690006904923817,25.450906254679072,0
26.0,23102.642283331003,646.112271181008,0.26891467529716995,8.0,10.0,0.0,241.61596712150856,29326.454394501845,5793.936671073179,0.6030175346927216,1.0,0.0,0.335604350319961,24.729513342458354,1
72.0,33810.21903991932,636.502454375978,0.4157805890611788,8.0,3.0,5.0,483.10209397009925,100428.59921749019,23951.29884666404,5.224182621377448,1.0,0.0,0.22590890178775183,82.23201404415514,1
67.0,28502.898602392514,696.148415371443,0.14168034561889192,9.0,11.0,8.0,428.9915772729919,42004.46924829412,14241.796695955698,1.647054272194226,1.0,0.0,0.2930853139180663,25.63122336844605,1
24.0,142314.05918688883,2445.921489754934,0.4194866282244786,17.0,0.0,2.0,157.11800987962698,105417.0118989031,86165.29635072745,0.38003165784301995,1.0,0.0,0.20624144968358174,89.74663062084042,1
63.0,84423.93720472943,2030.5479219153485,0.4522510207072885,5.0,6.0,2.0,416.92774443548274,132572.19907564082,17217.672460109676,4.97439052917751,0.0,0.0,0.28862163824336395,52.473422005514365,1
24.0,38081.85086593655,1146.8295794370142,0.518278649468461,13.0,9.0,3.0,173.02561044052973,76028.83318486463,6399.955946926055,0.6594327924542827,1.0,0.0,0.3613783111984613,20.02025320004928,0
59.0,69266.51044466902,1874.7097170707639,0.42564491430888873,12.0,2.0,7.0,439.9187645548918,143312.3808232438,17845.7355266288,12.46891866274901,1.0,0.0,0.32478201168830856,78.0082135956795,1
23.0,21726.50642696531,696.8533123781465,0.10578558010795842,14.0,9.0,4.0,217.8028234574299,63725.43250320971,9419.05067248296,0.5061707456419512,1.0,0.0,0.38488653372080056,31.94964368793133,0
46.0,32741.946724618952,252.18725185084045,0.7131724684584377,2.0,1.0,8.0,282.25669134895094,52267.19926986721,11867.934862199449,8.160755500685129,0.0,0.0,0.09242721722268676,79.54467645098939,1
56.0,52204.185861068654,211.97859660698202,0.029687119524618628,22.0,3.0,2.0,345.8470850247748,62867.84197997649,37362.85045690948,5.968389134141374,1.0,0.0,0.04872680451436243,87.32129296070649,1
60.0,64301.513592350515,2538.4107670511876,0.19562343387450484,6.0,11.0,9.0,381.8051361709576,83466.6939426545,3842.907772679438,0.30859251942460664,1.0,0.0,0.47372025171484444,19.26153566576268,0
42.0,46236.486880486766,2173.1775503878125,0.8052262473488287,15.0,9.0,9.0,290.8229274527665,37614.88310083125,5087.691696711381,2.609315298758353,1.0,0.0,0.5640162642992448,16.395605869880747,0
71.0,56886.20264436452,1594.1487512466526,0.45229804981113186,8.0,14.0,3.0,476.34787069146864,136063.6223493077,16727.80857374447,10.152293246308481,1.0,1.0,0.33628163114618803,0.0,0
62.0,51379.87696087248,1070.5204721697771,0.37027613300925144,22.0,2.0,2.0,415.65787345942175,38089.873504644034,9032.539947136513,0.9787059978468007,1.0,1.0,0.2500248429131103,74.88450264661952,1
30.0,44438.147558678196,1238.8517211070875,0.11492639550544703,24.0,12.0,,184.86994987094903,89553.67159326917,15778.340304314444,3.7085286586336403,1.0,0.0,0.3345373619288398,18.297152779351975,0
56.0,41040.41716718722,1358.9837911593313,0.5946424210249431,13.0,6.0,6.0,381.10966111782295,85257.39457568011,24139.761008513702,10.271192649632557,1.0,0.0,0.3973596425074854,41.15558446351293,0
60.0,37958.209228734275,1346.6375497980107,0.26630143345148444,22.0,11.0,7.0,368.31775303920483,96687.63749218282,30179.183033477977,1.108408069036456,1.0,0.0,0.42572215407208636,12.683443063230884,1
37.0,56340.13880766511,837.4533959591943,0.540814105568683,19.0,4.0,3.0,315.8027929104262,42285.237152476955,11355.696421502696,1.6865028809457188,1.0,0.0,0.1783708908814921,61.32890946463065,1
60.0,62723.368060059656,1137.376949687978,0.5048995914089863,24.0,11.0,6.0,510.3597768381694,66313.23409457724,15648.287077574914,0.6289210388120586,1.0,0.0,0.21759870074557564,19.379795269567285,1
,55216.411639769394,1203.166509447811,0.4045619780502927,13.0,12.0,4.0,444.2005532306296,157657.0822449884,34596.062869655754,14.19788129663319,0.0,0.0,0.26148019555429713,15.754582866525059,1
65.0,24169.378749599648,1142.0265993066187,0.7283221811717177,15.0,10.0,9.0,415.5025712404606,50594.454389071645,6139.923248323423,0.5499012811578016,0.0,0.0,0.5670116445134471,17.37770583617685,0
62.0,26920.49817416151,1104.4228975795527,0.46704391541203344,14.0,4.0,7.0,376.63873820017994,39141.62712668374,15554.999800819138,17.725582068339342,1.0,0.0,0.4923042168541494,60.853310373886174,1
54.0,62275.85587851144,1532.1915009984082,0.350648180686539,17.0,12.0,6.0,375.96692458853227,151704.7165360769,30366.75270206807,2.890394902016327,0.0,0.0,0.295239587679836,20.985257685719212,1
,118539.79196967761,2171.5223316002307,0.3347924142404257,10.0,4.0,7.0,219.25308360975887,336027.25886294025,81931.21607210716,9.148935766017363,1.0,0.0,0.219827178251403,65.92533033750433,1
64.0,53715.09162898425,505.6619388491399,0.5762023081644069,10.0,1.0,4.0,410.9393779808512,62043.37892484237,4028.7705200769337,7.948418909029802,1.0,0.0,0.11296533399033337,77.92717187101609,1
39.0,38292.10248666711,1452.0976000281053,0.4321882839125666,16.0,11.0,2.0,241.93278270223183,112941.94390243753,30052.033375732626,5.567299258499343,1.0,0.0,0.45505913932002207,18.901769383561856,0
48.0,56083.911803753086,259.47972192232936,0.34868911485406284,22.0,3.0,5.0,295.11189643450143,38695.52895334747,43363.40772188547,3.272453813014274,0.0,0.0,0.055519605586062684,74.90595345324378,1
36.0,24782.849648471558,1312.0328754258721,0.39836271688223,1.0,0.0,5.0,324.7088412386046,72817.04166555613,1655.2674945400704,5.295470222690998,1.0,,0.6352939524079645,100.0,1
36.0,107512.87576352533,3146.000556809648,0.22671965393400909,23.0,1.0,4.0,247.75361585642122,94859.88160102535,45653.414584861996,2.2018998833998307,0.0,0.0,0.3511393999426729,98.06335423304819,1
27.0,54828.010710845214,2128.0657102335267,0.45431902057746465,,10.0,6.0,163.5000895356841,70803.13779089936,19248.446622689444,6.264264127981225,0.0,0.0,0.4657617190869661,17.110401759467333,0
73.0,32804.653918742944,1352.6368960675622,0.3015102859786429,0.0,0.0,4.0,458.5857188298337,32526.53666980093,7893.533356537481,0.0403255507260761,0.0,0.0,0.4947969514635331,92.49237574689873,1
26.0,44352.42745753043,2133.112202997366,0.36618884482395014,13.0,0.0,0.0,157.466800569074,110792.74305585091,34744.33629894307,0.3902683655651241,1.0,0.0,0.5771351852269754,89.14338788058133,1
23.0,35731.154445816355,,0.4053076778967464,22.0,14.0,8.0,255.85090760704156,111640.25438455626,6465.564906784128,0.6393927965972954,1.0,1.0,0.2247463270992729,0.0,0
72.0,107688.92071115546,2335.9850090558284,0.4029025197172163,18.0,0.0,7.0,567.875910558808,142050.29270620822,26670.8701539374,1.0321071280869298,1.0,1.0,0.2603036591281008,97.55446164413736,1
50.0,43419.15344414827,1705.1320592786901,0.38884607244056796,13.0,10.0,9.0,350.59013269657805,56889.47161210434,2438.733586930179,1.5722745295863545,,0.0,0.4712571086321232,29.08928432633535,0
43.0,53810.2607200844,1593.940126895929,0.5665593712745012,0.0,7.0,6.0,271.7568185820155,65083.841760381845,26106.981386408188,10.305130060405858,0.0,1.0,0.3554578860386684,38.6547417708728,1
60.0,69164.00684489134,1952.195469289862,0.35783392811938536,11.0,5.0,,401.5350812724021,65021.40972819709,48110.412558687436,21.367238204402383,,0.0,0.3387071787789048,63.351845940104255,1
40.0,31430.68857440051,243.36142202369476,0.24676459426717065,7.0,14.0,6.0,315.32925621083723,73377.4392446653,16231.898279406827,1.1879793423413374,0.0,0.0,0.09291355667794003,3.713312890903495,1
25.0,55062.582428765105,1395.09582455392,0.3012430065620896,20.0,5.0,9.0,160.41136610847954,36440.25717936469,29662.51156578069,0.40256650341964334,1.0,0.0,0.30403858947779816,66.10607407034934,1
60.0,57795.21938492843,228.27233268326373,0.23253934813403188,14.0,2.0,2.0,421.43520752688204,179443.3406880227,5764.5112011740675,1.3240751468379974,0.0,0.0,0.04739609990845456,86.87595852128338,1
28.0,19294.06293051527,93.56215100584137,0.34410491139983834,6.0,5.0,2.0,181.76977358431563,51876.17407980953,11308.354748057425,6.822008191353909,0.0,0.0,0.058191258943927064,56.61725340501235,0
50.0,57046.26551378535,2078.8498246188246,0.22622656528085722,11.0,4.0,4.0,350.2580102101566,49683.53272626271,20351.444278791823,10.19408937235308,0.0,0.0,0.4372976507883265,68.19692340014899,1
73.0,47693.13570827356,1172.1155700375748,0.5825103287856297,16.0,11.0,2.0,439.4986488944048,89602.22232619482,19329.281369283322,3.0252498586597243,0.0,1.0,0.2949142813021332,20.862478721775084,1
72.0,52996.427005415164,1500.5197831365083,0.03140624158604046,2.0,10.0,5.0,459.8563590736861,157223.3203482475,25902.622541111894,2.8026561400907033,0.0,0.0,0.33976323339303394,33.76563801050059,1
38.0,50080.04118182055,1475.2478425986512,0.10399048631130635,12.0,1.0,3.0,230.26567650883493,132896.31381735246,39138.71769039314,5.185087662819572,0.0,0.0,0.35349360131137,100.0,1
63.0,57268.26579800295,2662.398308963247,0.34203599393737344,1.0,13.0,3.0,444.9208706307576,,34998.78145543142,7.248044353552764,1.0,0.0,0.5578792942717766,4.504124516832696,1
53.0,109360.59754553251,2251.317743942159,0.22054148895208386,4.0,13.0,3.0,373.3696866732735,63589.14054279936,,4.589976094503836,0.0,0.0,0.24703424755938783,4.426752174638518,1
45.0,24156.180622844815,344.0493722314309,0.34319783632739903,10.0,7.0,6.0,312.0974924740459,19756.52822983858,9032.473649659269,0.16619291815592588,0.0,1.0,0.17091246878956254,48.04380831219426,0
26.0,39923.028776404535,1525.2762862903032,0.28277059106191593,14.0,5.0,1.0,157.57294115675634,107214.74454467316,3027.678160877952,22.47661821532288,0.0,0.0,0.4584651013828108,60.37173043250733,0
39.0,73128.33405268817,566.9753778469891,0.12940454542299118,10.0,7.0,0.0,385.6247789433546,103939.07746558488,33201.251204990236,2.8738912948984896,0.0,0.0,0.09303787132989767,45.25158080317425,1
55.0,65418.18262783668,1999.4330107748158,0.2509432755110091,23.0,7.0,8.0,335.62519094389677,136793.51334943844,35696.14589946265,3.5419207732746036,,0.0,0.3667664732570523,52.55525519646035,1
75.0,64578.920728231555,1053.161395397981,0.2149370101698005,9.0,,5.0,536.5387579574075,160470.07656353046,37335.80340621921,0.5380862311491967,0.0,1.0,0.19569755273489312,65.28687791745588,1
18.0,255798.76225768292,3344.5840924638037,0.17679296591960608,15.0,6.0,8.0,124.4916585650244,398567.46518117277,129411.35963913516,0.34477245277918683,0.0,0.0,,63.84057222748923,0
59.0,70861.41268262443,1915.8146921045345,0.24352423030777973,23.0,5.0,0.0,459.8703688196422,65299.29411097007,19506.39442563513,0.3924237978975238,0.0,0.0,0.3244329379689504,58.2588881904242,1
67.0,96622.09084508539,1891.2791315529962,0.4573285329074666,16.0,14.0,2.0,428.05147741016094,137907.47800898278,20848.491672110587,4.266616797613647,1.0,0.0,0.23488779201666493,0.0,1
73.0,40772.241142637715,407.66766799057046,0.17246749761704994,5.0,2.0,4.0,477.9426985439134,111115.24494038243,4793.613440772716,0.35711379895535217,0.0,1.0,0.11998388802745717,91.50352071201452,1
42.0,27017.83751780306,,0.32225021431154194,0.0,0.0,5.0,277.63589565526365,30387.309290445366,15592.629752146264,18.055909966679188,1.0,0.0,0.13213121319898113,99.77578601912462,1
24.0,40595.379855820305,896.7091201476873,0.25184859239149804,17.0,1.0,8.0,170.40079421726932,26974.58392625587,31586.837025395107,3.7398656211435153,,0.0,0.2650673421455671,81.10729785190202,0
33.0,75145.0934381952,,0.4414827847136055,5.0,2.0,1.0,,214517.98070285367,33346.9013034714,3.6378933649038574,1.0,0.0,0.6757583753080928,79.40966689404338,1
67.0,62573.47297572288,992.5319476283502,0.3896300685591827,4.0,11.0,4.0,407.0938208129033,133379.26023548603,34721.20663807301,10.713784857730804,0.0,0.0,0.19034237361510967,12.746726132587181,1
68.0,62439.34111973509,1500.163157169226,0.40925077927525716,,5.0,1.0,415.87665226637785,114130.90529089197,35556.19999438452,3.540536654764936,0.0,1.0,0.28831114427536103,60.90684302439933,1
54.0,43104.96074333305,1128.0675485856432,0.36931951991775097,1.0,7.0,9.0,455.7828362668723,99432.12623358495,7374.464762525845,1.225876877430019,0.0,1.0,0.3140429859948571,37.83328460845804,0
25.0,39172.03697335306,528.3010394084874,0.45751442822547905,7.0,12.0,6.0,184.85410706716732,54051.50950880976,,6.280793898861397,1.0,1.0,0.16184025551732822,7.975390989834043,1
25.0,44006.19301883409,1681.5515415084058,0.4569177422377468,15.0,11.0,7.0,202.23436243323698,134293.15673354935,9071.125187289515,0.19819510232047066,1.0,1.0,0.45854042610466716,19.20034984582204,0
45.0,75711.4944545739,1616.813458895393,0.4351387216660262,22.0,13.0,6.0,305.37552261381836,201914.42589528867,56755.694677627995,0.7228037293072093,0.0,0.0,0.25625912744841295,0.0,0
